a,b,a_flavors,b_flavors,compatibility
garlic,white wine,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,sulfurous@hop_oil@peach@fat@apple@overripe fruit@vegetable@odorless@balsamic@herbal@floral@apricot@solvent@powdery@pungent@naphthyl@fatty@marshmallow@rancid@citrus@ether@soap@fermented@oil@minty@acetophenone@clove@leafy@chocolate@spice@sour@apple skin@mild@orange@lemon@potato@crushed bug@pineapple@coconut@caramellic@phenolic@balsam@cooling@ethereal@rose@burnt@nutty@musty@alcoholic@vanilla@banana peel@orris@slightly rose@butter@truffle@ammoniacal@alkaline@violet@sulfur@tobacco@smoke@honeysuckle@malt@unpleasant@waxy@yeast@bready@rubber@earthy@medical@tropical@raw@alcohol@red rose@berry@garlic@hawthorne@strawberry@pepper@mint@cheesy@neroli@acetic@creamy@jasmin@must@fragrant@caramel@butterscotch@peppery@curry@fruity@carnation@woody@wine@aniseed@flat@cultured dairy@mignonette@mouldy,0.0870949875380781
garlic,green onion,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.05494456165551914
garlic,cheddar,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,hop_oil@fat@apple@balsamic@musty@sulfurous@apricot@solvent@pungent@fatty@ethereal@rancid@fruity@ether@soap@hazelnut@peach@butter@odorless@acetophenone@sulfur@oil@leafy@egg@sour@orange@lemon@potato@sweaty@pineapple@waxy@herbal@roast beef@garlic@burnt@coconut@nutty@alcoholic@citrus@resinous@phenol@green@tobacco@fermented@smoke@honeysuckle@malt@unpleasant@ammonia@bready@truffle@harsh@raw@spice@hawthorne@cheesy@acetic@jasmin@lard@dairy@cabbage@faint@must@peppery@yeast@woody@strong@wine@cultured dairy,0.034597767599057236
garlic,red pepper,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.05860655737704918
garlic,lasagna noodle,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.04910633688391407
garlic,lemon juice,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@herbal@prune@alkane@wood@ether@waxy@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@oil@mandarin@spice@leafy@roasted@burnt@fruit@sour@nutty@fatty@vanilla@resinous@powdery@peppery@caraway@carnation@bland@tobacco@mint@honeysuckle@apple@minty@citrus peel@must@camphoraceous@hawthorne@cheesy@balsamic@solvent@fresh@floral@cherry@gardenia@butter@storax@sweat@almond@amber@wax@peach@orange@jasmine@musty@sulfurous@cooling@magnolia@phenolic@fir needle@grassy@shrimp@rose@grapefruit peel@mustard@malt@rubber@green@potato@ethereal@neroli@moss@pineapple@brown@harsh@acidic@woody@styrene@balsam,0.05630917698470503
garlic,zucchini,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@bitter@musty@sulfurous@prune@lemon@powdery@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@acidic@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@woody@storax@almond@balsam@peach@orange,0.05918703652842626
garlic,ricotta cheese,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,citrus@musty@spice@herbal@oil@wax@raw@leafy@butter@mint@peppery@harsh@solvent@rubber@ethereal@dry@resinous@strong@lemon@berry@sulfur@alcoholic@potato@fruity@paint@peach,0.0475219715502401
garlic,soy sauce,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.05467074339433213
garlic,penne pasta,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.05200729927007299
garlic,red onion,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@garlic@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.040769020998091085
garlic,chicken broth,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.0529124873470139
garlic,thyme,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,fat@new mown hay@herbal@prune@powdery@ether@citrus@odorless@bitter@butterscotch@woody@smoky@sulfur@strong@berry@lemon@spice@leafy@roasted@nutty@fatty@vanilla@oil@resinous@peppery@carnation@bland@mint@tobacco@honeysuckle@wax@apple@minty@raw@must@camphoraceous@sour@red rose@wood@hawthorne@balsamic@solvent@floral@cherry@green@burnt@butter@jasmin@storax@cedar@almond@peach@orange@musty@sulfurous@magnolia@phenolic@fir needle@grassy@shrimp@sweet@rose@warm@mustard@cooling@malt@coconut@rubber@potato@moss@licorice@pineapple@ethereal@brown@amber@harsh@acidic@spicy@balsam@cultured dairy@lilac,0.05944542335157192
garlic,celery,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@herbal@spicy@prune@minty@ether@citrus@sweet@odorless@bitter@butterscotch@sulfur@woody@sour@strong@berry@lovage@jasmin@lemon@caramellic@peach@spice@leafy@roasted@nutty@vanilla@oil@resinous@powdery@peppery@potato@caraway@carnation@mint@bland@tobacco@honeysuckle@wax@apple@hawthorne@bready@must@camphoraceous@balsamic@solvent@lime@floral@cherry@banana peel@burnt@butter@curry@storax@sweat@almond@orange@musty@sulfurous@wood@fatty@rancid@magnolia@phenolic@fir needle@egg@grassy@ammoniacal@balsam@cool@shrimp@rose@warm@mustard@parsley@alkaline@malt@rubber@caramel@green@pine@pepper@moss@acetic@licorice@lard@pineapple@ethereal@fragrant@brown@harsh@acidic@lilac,0.03970608370225001
garlic,heavy cream,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,sour@grassy@bitter@bland,0.04497063142437592
garlic,cream,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,sour@grassy@bitter@bland,0.04463712267180475
garlic,italian seasoning,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.05231993338576121
garlic,linguine,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,,0.050961005359452964
garlic,shrimp,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,orange@bready@fatty@roast beef@cheesy@floral@fat@sulfurous@coconut@acrylic@solvent@raw@potato@butter@spice@sour@lemon@bean@roast@rancid@burnt@bland@vegetable@alcoholic@chocolate@soap@hazelnut@citrus@ethereal@fennel@phenol@sulfur@strong@egg@peach@caramel@beefy@bitter@oil@grassy@acetone@malt@sweet@cultured dairy@tobacco@sweaty@cabbage,0.04729792147806005
garlic,green pepper,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.03129983142739988
garlic,shallot,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sweaty@sour@shrimp@herbal@cabbage@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@peach@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@orange@brown@coconut@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam,0.03653454343396925
garlic,scallion,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.03130041949015812
salt,garlic,bitter@sour@grassy,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,0.4762645914396887
